Id,ParentId,AssetRating,AssetSource,DisplayCategory,DisplayName,DisplayPublisher,Keywords,LastRelease,LatestVersion,License,Location,PackageSource,PackageTags,PriceUsd,PurchaseDate,RatingCount,Revision,SafeCategory,SafeName,SafePublisher,SupportedUnityVersions,Version
1071,0,4,AssetStorePackage,3D/Environments/Industrial,Unity Warehouse,Unity Technologies Japan,Unity Warehouse,3/25/2024 14:51,1.0,,[ac]/Unity Technologies Japan/3D ModelsEnvironmentsIndustrial/Unity Warehouse.unitypackage,Unknown,,0,4/11/2024 16:37,4,2,3D ModelsEnvironmentsIndustrial,Unity Warehouse,Unity Technologies Japan,2022.3.16,1.0
1065,0,5,AssetStorePackage,3D/Characters,Unity-Chan! Model,unity-chan!,"Unity-Chan! Model, Anime, manga, girl, character, female, unity, 3d, japan",6/12/2020 15:06,1.2.2,,[ac]/unity-chan/3D ModelsCharactersToons/Unity-Chan Model.unitypackage,Unknown,,0,9/15/2025 13:47,2887,10,3D ModelsCharactersToons,Unity-Chan Model,unity-chan,2018.4.0,1.2.2
2312,2310,0,CustomPackage,,Unity 2020,,,12/8/2025 21:51,,,E:/Game Assets/Synty/Synty Unity Packages/POLYGON_Horror_Mansion_Unity_2021_3_v1_7_6.unitypackage|Assets/PolygonHorrorMansion/URP_ExtractMe/Unity_2020.unitypackage,Unknown,,0,,0,0,,Unity_2020,,2021.3,1.7.6
1593,1547,0,CustomPackage,,Unity 2021,,,9/4/2025 16:46,,,E:/Game Assets/Synty/Synty Unity Packages/POLYGON_Nightclubs_Unity_2021_3_v1_8_1.unitypackage|Assets/PolygonNightclubs/URP/Unity_2021.unitypackage,Unknown,,0,,0,0,,Unity_2021,,2021.3,1.8.1
1954,1947,0,CustomPackage,3D Models/Environments/Urban,Unity 2021,Synty Studios,,11/3/2025 12:18,,,E:/Game Assets/Synty/Synty Unity Packages/POLYGON Nightclubs - Low Poly 3D Art by Synty.unitypackage|Assets/PolygonNightclubs/URP/Unity_2021.unitypackage,Unknown,,0,,0,0,,Unity_2021,,,1.8.0
2183,2175,5,AssetStorePackage,3D Models/Environments/Urban,Unity 2021,Synty Studios,POLYGON - Nightclubs Pack - Art by Synty,2/25/2025 0:13,1.8.1,,[ac]/Synty Studios/3D ModelsEnvironmentsUrban/POLYGON - Nightclubs Pack - Art by Synty.unitypackage|Assets/PolygonNightclubs/URP/Unity_2021.unitypackage,Unknown,,99.99,10/30/2025 13:44,6,17,3D ModelsEnvironmentsUrban,Unity_2021,Synty Studios,2021.3.36,1.8.1
1597,1570,0,CustomPackage,,Unity 2021 2022,,,9/30/2025 12:36,,,E:/Game Assets/Synty/Synty Unity Packages/POLYGON_Casino_Unity_2021_3_v1_8_1.unitypackage|Assets/PolygonCasino/URP/Unity_2021_2022.unitypackage,Unknown,,0,,0,0,,Unity_2021_2022,,2021.3,1.8.1
1600,1571,0,CustomPackage,,Unity 2021 2022,,,9/30/2025 12:38,,,E:/Game Assets/Synty/Synty Unity Packages/POLYGON_Horror_Carnival_Unity_2021_3_v1_1_0.unitypackage|Assets/PolygonHorrorCarnival/URP/Unity_2021_2022.unitypackage,Unknown,,0,,0,0,,Unity_2021_2022,,2021.3,1.1.0
1796,1793,0,CustomPackage,,Unity 2021 Built-In Source,,,11/7/2025 5:06,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Cartoon_City_Free_v1.0.unitypackage|Assets/ithappy/Cartoon_City_Free/Render_Pipeline_Convert/Unity_2021_Built-In_source.unitypackage,Unknown,,0,,0,0,,Unity_2021_Built-In_source,,,
1797,1793,0,CustomPackage,,Unity 2021 HDRP Source,,,11/7/2025 5:06,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Cartoon_City_Free_v1.0.unitypackage|Assets/ithappy/Cartoon_City_Free/Render_Pipeline_Convert/Unity_2021_HDRP_source.unitypackage,Unknown,,0,,0,0,,Unity_2021_HDRP_source,,,
1798,1793,0,CustomPackage,,Unity 2021 URP Source,,,11/7/2025 5:06,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Cartoon_City_Free_v1.0.unitypackage|Assets/ithappy/Cartoon_City_Free/Render_Pipeline_Convert/Unity_2021_URP_source.unitypackage,Unknown,,0,,0,0,,Unity_2021_URP_source,,,
2313,2310,0,CustomPackage,,Unity 2022,,,12/8/2025 21:51,,,E:/Game Assets/Synty/Synty Unity Packages/POLYGON_Horror_Mansion_Unity_2021_3_v1_7_6.unitypackage|Assets/PolygonHorrorMansion/URP_ExtractMe/Unity_2022.unitypackage,Unknown,,0,,0,0,,Unity_2022,,2021.3,1.7.6
1594,1547,0,CustomPackage,,Unity 6,,,9/4/2025 16:46,,,E:/Game Assets/Synty/Synty Unity Packages/POLYGON_Nightclubs_Unity_2021_3_v1_8_1.unitypackage|Assets/PolygonNightclubs/URP/Unity_6.unitypackage,Unknown,,0,,0,0,,Unity_6,,2021.3,1.8.1
1598,1570,0,CustomPackage,,Unity 6,,,9/30/2025 12:36,,,E:/Game Assets/Synty/Synty Unity Packages/POLYGON_Casino_Unity_2021_3_v1_8_1.unitypackage|Assets/PolygonCasino/URP/Unity_6.unitypackage,Unknown,,0,,0,0,,Unity_6,,2021.3,1.8.1
1599,1571,0,CustomPackage,,Unity 6,,,9/30/2025 12:38,,,E:/Game Assets/Synty/Synty Unity Packages/POLYGON_Horror_Carnival_Unity_2021_3_v1_1_0.unitypackage|Assets/PolygonHorrorCarnival/URP/Unity_6.unitypackage,Unknown,,0,,0,0,,Unity_6,,2021.3,1.1.0
1955,1947,0,CustomPackage,3D Models/Environments/Urban,Unity 6,Synty Studios,,11/3/2025 12:18,,,E:/Game Assets/Synty/Synty Unity Packages/POLYGON Nightclubs - Low Poly 3D Art by Synty.unitypackage|Assets/PolygonNightclubs/URP/Unity_6.unitypackage,Unknown,,0,,0,0,,Unity_6,,,1.8.0
2184,2175,5,AssetStorePackage,3D Models/Environments/Urban,Unity 6,Synty Studios,POLYGON - Nightclubs Pack - Art by Synty,2/25/2025 0:13,1.8.1,,[ac]/Synty Studios/3D ModelsEnvironmentsUrban/POLYGON - Nightclubs Pack - Art by Synty.unitypackage|Assets/PolygonNightclubs/URP/Unity_6.unitypackage,Unknown,,99.99,10/30/2025 13:44,6,17,3D ModelsEnvironmentsUrban,Unity_6,Synty Studios,2021.3.36,1.8.1
1204,302,0,AssetStorePackage,3D Models/Environments,Unity 6 Built-In Source,ithappy,Cartoon City Free - Low Poly City 3D Models Pack,8/19/2025 10:17,1.0,,[ac]/ithappy/3D ModelsEnvironmentsUrban/Cartoon City Free - Low Poly City 3D Models Pack.unitypackage|Assets/ithappy/Cartoon_City_Free/Render_Pipeline_Convert/Unity_6_Built-In_source.unitypackage,Unknown,,0,9/9/2025 17:26,0,2,3D ModelsEnvironmentsUrban,Unity_6_Built-In_source,ithappy,"2021.3.45, 6000.0.28",1.0
1285,513,5,AssetStorePackage,3D Models/Props/Furniture,Unity 6 Built-In Source,ithappy,Furniture FREE - Low Poly 3D Models Pack,7/12/2025 12:12,2.1,,[ac]/ithappy/3D ModelsPropsFurniture/Furniture FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Furniture_FREE/Render_Pipeline_Convert/Unity_6_Built-In_source.unitypackage,Unknown,,0,9/27/2025 14:19,3,7,3D ModelsPropsFurniture,Unity_6_Built-In_source,ithappy,"2021.3.45, 6000.0.28",2.1
1374,716,0,AssetStorePackage,3D Models/Environments,Unity 6 Built-In Source,ithappy,Military FREE - Low Poly 3D Models Pack,7/12/2025 18:27,2.1,,[ac]/ithappy/3D ModelsEnvironments/Military FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Military_FREE/Render_Pipeline_Convert/Unity_6_Built-In_source.unitypackage,Unknown,,0,8/12/2025 1:04,2,7,3D ModelsEnvironments,Unity_6_Built-In_source,ithappy,"2021.3.45, 6000.0.28",2.1
1688,1687,0,CustomPackage,,Unity 6 Built-In Source,,,10/23/2025 9:34,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Inferno_World_v1.0.unitypackage|Assets/ithappy/Inferno_World/Render_Pipeline_Convert/Unity_6_Built-In_source.unitypackage,Unknown,,0,,0,0,,Unity_6_Built-In_source,,,
1706,1699,0,AssetStorePackage,3D Models/Environments/Fantasy,Unity 6 Built-In Source,ithappy,Fantasy FREE - Low Poly 3D Models Pack,7/12/2025 11:57,2.1,,[ac]/ithappy/3D ModelsEnvironmentsFantasy/Fantasy FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Fantasy_FREE/Render_Pipeline_Convert/Unity_6_Built-In_source.unitypackage,Unknown,,0,10/23/2025 12:45,2,8,3D ModelsEnvironmentsFantasy,Unity_6_Built-In_source,ithappy,"2021.3.45, 6000.0.28",2.1
1707,1700,0,AssetStorePackage,3D Models/Props/Food,Unity 6 Built-In Source,ithappy,Food FREE - Low Poly 3D Models Pack,7/12/2025 11:57,2.1,,[ac]/ithappy/3D ModelsPropsFood/Food FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Food_FREE/Render_Pipeline_Convert/Unity_6_Built-In_source.unitypackage,Unknown,,0,10/23/2025 12:44,1,9,3D ModelsPropsFood,Unity_6_Built-In_source,ithappy,"2021.3.45, 6000.0.28",2.1
1752,242,5,AssetStorePackage,3D Models/Characters/Animals,Unity 6 Built-In Source,ithappy,Animals FREE - Animated Low Poly 3D Models,9/5/2025 18:56,2.3,,[ac]/ithappy/3D ModelsCharactersAnimals/Animals FREE - Animated Low Poly 3D Models.unitypackage|Assets/ithappy/Animals_FREE/Render_Pipeline_Convert/Unity_6_Built-In_source.unitypackage,Unknown,,0,2/15/2024 17:42,18,13,3D ModelsCharactersAnimals,Unity_6_Built-In_source,ithappy,"2021.3.45, 6000.0.28",2.3
1801,1794,0,CustomPackage,,Unity 6 Built-In Source,,,11/7/2025 5:04,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Fantasy_FREE_v2.1.unitypackage|Assets/ithappy/Fantasy_FREE/Render_Pipeline_Convert/Unity_6_Built-In_source.unitypackage,Unknown,,0,,0,0,,Unity_6_Built-In_source,,,
1802,1795,0,CustomPackage,,Unity 6 Built-In Source,,,11/7/2025 5:05,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Military_FREE_v2.1.unitypackage|Assets/ithappy/Military_FREE/Render_Pipeline_Convert/Unity_6_Built-In_source.unitypackage,Unknown,,0,,0,0,,Unity_6_Built-In_source,,,
1931,1825,0,AssetStorePackage,3D Models/Environments/Fantasy,Unity 6 Built-In Source,ithappy,Inferno World Free - Low Poly 3D Models,10/3/2025 17:28,1.0,,[ac]/ithappy/3D ModelsEnvironmentsFantasy/Inferno World Free - Low Poly 3D Models.unitypackage|Assets/ithappy/Inferno_World_Free/Render_Pipeline_Convert/Unity_6_Built-In_source.unitypackage,Unknown,,0,11/15/2025 18:48,0,4,3D ModelsEnvironmentsFantasy,Unity_6_Built-In_source,ithappy,"2021.3.45, 6000.0.28",1.0
1793,0,0,CustomPackage,,Unity_6_Cartoon_City_Free_v1.0,,,11/7/2025 5:06,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Cartoon_City_Free_v1.0.unitypackage,Unknown,,0,,0,0,,Unity_6_Cartoon_City_Free_v1.0,,,
1794,0,0,CustomPackage,,Unity_6_Fantasy_FREE_v2.1,,,11/7/2025 5:04,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Fantasy_FREE_v2.1.unitypackage,Unknown,,0,,0,0,,Unity_6_Fantasy_FREE_v2.1,,,
1202,302,0,AssetStorePackage,3D Models/Environments,Unity 6 HDRP Source,ithappy,Cartoon City Free - Low Poly City 3D Models Pack,8/19/2025 10:17,1.0,,[ac]/ithappy/3D ModelsEnvironmentsUrban/Cartoon City Free - Low Poly City 3D Models Pack.unitypackage|Assets/ithappy/Cartoon_City_Free/Render_Pipeline_Convert/Unity_6_HDRP_source.unitypackage,Unknown,,0,9/9/2025 17:26,0,2,3D ModelsEnvironmentsUrban,Unity_6_HDRP_source,ithappy,"2021.3.45, 6000.0.28",1.0
1284,513,5,AssetStorePackage,3D Models/Props/Furniture,Unity 6 HDRP Source,ithappy,Furniture FREE - Low Poly 3D Models Pack,7/12/2025 12:12,2.1,,[ac]/ithappy/3D ModelsPropsFurniture/Furniture FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Furniture_FREE/Render_Pipeline_Convert/Unity_6_HDRP_source.unitypackage,Unknown,,0,9/27/2025 14:19,3,7,3D ModelsPropsFurniture,Unity_6_HDRP_source,ithappy,"2021.3.45, 6000.0.28",2.1
1375,716,0,AssetStorePackage,3D Models/Environments,Unity 6 HDRP Source,ithappy,Military FREE - Low Poly 3D Models Pack,7/12/2025 18:27,2.1,,[ac]/ithappy/3D ModelsEnvironments/Military FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Military_FREE/Render_Pipeline_Convert/Unity_6_HDRP_source.unitypackage,Unknown,,0,8/12/2025 1:04,2,7,3D ModelsEnvironments,Unity_6_HDRP_source,ithappy,"2021.3.45, 6000.0.28",2.1
1689,1687,0,CustomPackage,,Unity 6 HDRP Source,,,10/23/2025 9:34,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Inferno_World_v1.0.unitypackage|Assets/ithappy/Inferno_World/Render_Pipeline_Convert/Unity_6_HDRP_source.unitypackage,Unknown,,0,,0,0,,Unity_6_HDRP_source,,,
1704,1699,0,AssetStorePackage,3D Models/Environments/Fantasy,Unity 6 HDRP Source,ithappy,Fantasy FREE - Low Poly 3D Models Pack,7/12/2025 11:57,2.1,,[ac]/ithappy/3D ModelsEnvironmentsFantasy/Fantasy FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Fantasy_FREE/Render_Pipeline_Convert/Unity_6_HDRP_source.unitypackage,Unknown,,0,10/23/2025 12:45,2,8,3D ModelsEnvironmentsFantasy,Unity_6_HDRP_source,ithappy,"2021.3.45, 6000.0.28",2.1
1708,1700,0,AssetStorePackage,3D Models/Props/Food,Unity 6 HDRP Source,ithappy,Food FREE - Low Poly 3D Models Pack,7/12/2025 11:57,2.1,,[ac]/ithappy/3D ModelsPropsFood/Food FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Food_FREE/Render_Pipeline_Convert/Unity_6_HDRP_source.unitypackage,Unknown,,0,10/23/2025 12:44,1,9,3D ModelsPropsFood,Unity_6_HDRP_source,ithappy,"2021.3.45, 6000.0.28",2.1
1751,242,5,AssetStorePackage,3D Models/Characters/Animals,Unity 6 HDRP Source,ithappy,Animals FREE - Animated Low Poly 3D Models,9/5/2025 18:56,2.3,,[ac]/ithappy/3D ModelsCharactersAnimals/Animals FREE - Animated Low Poly 3D Models.unitypackage|Assets/ithappy/Animals_FREE/Render_Pipeline_Convert/Unity_6_HDRP_source.unitypackage,Unknown,,0,2/15/2024 17:42,18,13,3D ModelsCharactersAnimals,Unity_6_HDRP_source,ithappy,"2021.3.45, 6000.0.28",2.3
1799,1794,0,CustomPackage,,Unity 6 HDRP Source,,,11/7/2025 5:04,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Fantasy_FREE_v2.1.unitypackage|Assets/ithappy/Fantasy_FREE/Render_Pipeline_Convert/Unity_6_HDRP_source.unitypackage,Unknown,,0,,0,0,,Unity_6_HDRP_source,,,
1803,1795,0,CustomPackage,,Unity 6 HDRP Source,,,11/7/2025 5:05,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Military_FREE_v2.1.unitypackage|Assets/ithappy/Military_FREE/Render_Pipeline_Convert/Unity_6_HDRP_source.unitypackage,Unknown,,0,,0,0,,Unity_6_HDRP_source,,,
1933,1825,0,AssetStorePackage,3D Models/Environments/Fantasy,Unity 6 HDRP Source,ithappy,Inferno World Free - Low Poly 3D Models,10/3/2025 17:28,1.0,,[ac]/ithappy/3D ModelsEnvironmentsFantasy/Inferno World Free - Low Poly 3D Models.unitypackage|Assets/ithappy/Inferno_World_Free/Render_Pipeline_Convert/Unity_6_HDRP_source.unitypackage,Unknown,,0,11/15/2025 18:48,0,4,3D ModelsEnvironmentsFantasy,Unity_6_HDRP_source,ithappy,"2021.3.45, 6000.0.28",1.0
1687,0,0,CustomPackage,,Unity_6_Inferno_World_v1.0,,,10/23/2025 9:34,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Inferno_World_v1.0.unitypackage,Unknown,,0,,0,0,,Unity_6_Inferno_World_v1.0,,,
1795,0,0,CustomPackage,,Unity_6_Military_FREE_v2.1,,,11/7/2025 5:05,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Military_FREE_v2.1.unitypackage,Unknown,,0,,0,0,,Unity_6_Military_FREE_v2.1,,,
1203,302,0,AssetStorePackage,3D Models/Environments,Unity 6 URP Source,ithappy,Cartoon City Free - Low Poly City 3D Models Pack,8/19/2025 10:17,1.0,,[ac]/ithappy/3D ModelsEnvironmentsUrban/Cartoon City Free - Low Poly City 3D Models Pack.unitypackage|Assets/ithappy/Cartoon_City_Free/Render_Pipeline_Convert/Unity_6_URP_source.unitypackage,Unknown,,0,9/9/2025 17:26,0,2,3D ModelsEnvironmentsUrban,Unity_6_URP_source,ithappy,"2021.3.45, 6000.0.28",1.0
1286,513,5,AssetStorePackage,3D Models/Props/Furniture,Unity 6 URP Source,ithappy,Furniture FREE - Low Poly 3D Models Pack,7/12/2025 12:12,2.1,,[ac]/ithappy/3D ModelsPropsFurniture/Furniture FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Furniture_FREE/Render_Pipeline_Convert/Unity_6_URP_source.unitypackage,Unknown,,0,9/27/2025 14:19,3,7,3D ModelsPropsFurniture,Unity_6_URP_source,ithappy,"2021.3.45, 6000.0.28",2.1
1376,716,0,AssetStorePackage,3D Models/Environments,Unity 6 URP Source,ithappy,Military FREE - Low Poly 3D Models Pack,7/12/2025 18:27,2.1,,[ac]/ithappy/3D ModelsEnvironments/Military FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Military_FREE/Render_Pipeline_Convert/Unity_6_URP_source.unitypackage,Unknown,,0,8/12/2025 1:04,2,7,3D ModelsEnvironments,Unity_6_URP_source,ithappy,"2021.3.45, 6000.0.28",2.1
1690,1687,0,CustomPackage,,Unity 6 URP Source,,,10/23/2025 9:34,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Inferno_World_v1.0.unitypackage|Assets/ithappy/Inferno_World/Render_Pipeline_Convert/Unity_6_URP_source.unitypackage,Unknown,,0,,0,0,,Unity_6_URP_source,,,
1705,1699,0,AssetStorePackage,3D Models/Environments/Fantasy,Unity 6 URP Source,ithappy,Fantasy FREE - Low Poly 3D Models Pack,7/12/2025 11:57,2.1,,[ac]/ithappy/3D ModelsEnvironmentsFantasy/Fantasy FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Fantasy_FREE/Render_Pipeline_Convert/Unity_6_URP_source.unitypackage,Unknown,,0,10/23/2025 12:45,2,8,3D ModelsEnvironmentsFantasy,Unity_6_URP_source,ithappy,"2021.3.45, 6000.0.28",2.1
1709,1700,0,AssetStorePackage,3D Models/Props/Food,Unity 6 URP Source,ithappy,Food FREE - Low Poly 3D Models Pack,7/12/2025 11:57,2.1,,[ac]/ithappy/3D ModelsPropsFood/Food FREE - Low Poly 3D Models Pack.unitypackage|Assets/ithappy/Food_FREE/Render_Pipeline_Convert/Unity_6_URP_source.unitypackage,Unknown,,0,10/23/2025 12:44,1,9,3D ModelsPropsFood,Unity_6_URP_source,ithappy,"2021.3.45, 6000.0.28",2.1
1750,242,5,AssetStorePackage,3D Models/Characters/Animals,Unity 6 URP Source,ithappy,Animals FREE - Animated Low Poly 3D Models,9/5/2025 18:56,2.3,,[ac]/ithappy/3D ModelsCharactersAnimals/Animals FREE - Animated Low Poly 3D Models.unitypackage|Assets/ithappy/Animals_FREE/Render_Pipeline_Convert/Unity_6_URP_source.unitypackage,Unknown,,0,2/15/2024 17:42,18,13,3D ModelsCharactersAnimals,Unity_6_URP_source,ithappy,"2021.3.45, 6000.0.28",2.3
1800,1794,0,CustomPackage,,Unity 6 URP Source,,,11/7/2025 5:04,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Fantasy_FREE_v2.1.unitypackage|Assets/ithappy/Fantasy_FREE/Render_Pipeline_Convert/Unity_6_URP_source.unitypackage,Unknown,,0,,0,0,,Unity_6_URP_source,,,
1804,1795,0,CustomPackage,,Unity 6 URP Source,,,11/7/2025 5:05,,,E:/Game Assets/ITHappy/ITHappy Unity Packages/Unity_6_Military_FREE_v2.1.unitypackage|Assets/ithappy/Military_FREE/Render_Pipeline_Convert/Unity_6_URP_source.unitypackage,Unknown,,0,,0,0,,Unity_6_URP_source,,,
1932,1825,0,AssetStorePackage,3D Models/Environments/Fantasy,Unity 6 URP Source,ithappy,Inferno World Free - Low Poly 3D Models,10/3/2025 17:28,1.0,,[ac]/ithappy/3D ModelsEnvironmentsFantasy/Inferno World Free - Low Poly 3D Models.unitypackage|Assets/ithappy/Inferno_World_Free/Render_Pipeline_Convert/Unity_6_URP_source.unitypackage,Unknown,,0,11/15/2025 18:48,0,4,3D ModelsEnvironmentsFantasy,Unity_6_URP_source,ithappy,"2021.3.45, 6000.0.28",1.0
2390,0,0,CustomPackage,,unityassets_mechanicgirl,,,12/18/2025 21:51,,,E:/Game Assets/GameDevTV/unityassets_mechanicgirl.unitypackage,Unknown,,0,,0,0,,unityassets_mechanicgirl,,,
1225,352,5,AssetStorePackage,Complete Projects/Tutorials,Unity Chan CVVTuber,Enox Software,"CV VTuber Example, VTuber OpenCV Dlib UnityChan VRM Live2D",7/12/2025 16:57,1.1.3,,[ac]/Enox Software/Complete ProjectsTutorials/CV VTuber Example.unitypackage|Assets/CVVTuberExample/CVVTuber/Addons/UnityChanCVVTuber.unitypackage,Unknown,,0,4/11/2024 18:03,11,23,Complete ProjectsTutorials,UnityChanCVVTuber,Enox Software,2021.3.35,1.1.3
2517,2515,0,AssetStorePackage,Editor Extensions/Utilities,Unity Engine,Sisus,,12/19/2025 15:36,,,[ac]/Sisus/Editor ExtensionsUtilities/Initargs.unitypackage|Packages/com.sisus.init-args/Add-Ons/UnityEngine.unitypackage,Unknown,,0,12/19/2025 15:22,0,0,Editor ExtensionsUtilities,UnityEngine,Sisus,,1.5.5
1439,915,5,AssetStorePackage,Scripting/GUI,Unity Localization,CitrioN,Settings & Options Menu Creator - Lite,9/1/2025 20:54,1.6.2,,[ac]/CitrioN/ScriptingGUI/Settings Options Menu Creator - Lite.unitypackage|Packages/com.citrion.settings-menu-creator/UnityPackages/Integrations/Packages/UnityLocalization.unitypackage,Unknown,,0,6/18/2024 14:11,3,31,ScriptingGUI,UnityLocalization,CitrioN,2021.3.38,1.6.2
1989,1981,5,AssetStorePackage,Shaders,Universal,Amazing Аssets,Curved World,11/21/2025 20:12,2025.4,,[ac]/Amazing ssets/Shaders/Curved World.unitypackage|Assets/Amazing Assets/Curved World/Installer/Universal.unitypackage,Unknown,,22.5,11/22/2025 5:17,192,51,Shaders,Universal,Amazing ssets,"2019.4.0, 2020.3.0, 2021.3.0, 2022.3.0, 6000.0.23",2025.4
2257,2238,5,AssetStorePackage,Shaders,Universal,Amazing Аssets,"Advanced Dissolve, dissolve, dissolution, cutout, textmesh pro, shader,curved world,",7/3/2025 1:28,2025.3,,[ac]/Amazing ssets/Shaders/Advanced Dissolve.unitypackage|Assets/Amazing Assets/Advanced Dissolve/Installer/Universal.unitypackage,Unknown,,10.5,12/7/2025 18:39,84,117,Shaders,Universal,Amazing ssets,"2019.4.0, 2020.3.0, 2021.3.0, 2022.3.0, 6000.0.23",2025.3
1072,0,0,AssetStorePackage,Tools/Audio,Universal Sound Manager Lite,Kitler Dev,Universal Sound Manager Lite,9/26/2025 18:48,1.0,,[ac]/Kitler Dev/Editor ExtensionsAudio/Universal Sound Manager Lite.unitypackage,Unknown,,0,10/7/2025 11:26,0,1,Editor ExtensionsAudio,Universal Sound Manager Lite,Kitler Dev,2022.3.62,1.0
1928,1829,0,AssetStorePackage,Editor Extensions/Game Toolkits,Universal RP,Opsive,,11/19/2025 19:06,,,[ac]/Opsive/Editor ExtensionsGame Toolkits/Ultimate Character Controller.unitypackage|Packages/com.opsive.ultimatecharactercontroller/Integrations/UniversalRP.unitypackage,Unknown,,0,11/19/2025 11:56,0,0,Editor ExtensionsGame Toolkits,UniversalRP,Opsive,,3.3.2
1420,887,5,AssetStorePackage,Editor Extensions/Modeling,Universal RP Support [RTHandles],Vadim Andriyanov,"Runtime Transform Handles, Scene Gizmo, Runtime Gizmos, Position Handle, Position Gizmo, Rotation Handle, Rotation Gizmo, Scale Handle, Scale Gizmo, Unity Editor Runtime, Box Selection, Runtime Undo\Redo, Runtime Save Load, Runtime Game Editor, Grid, Bouding Box Rendering",10/24/2024 10:05,4.4.4,,[ac]/Vadim Andriyanov/Editor ExtensionsModeling/Runtime Transform Handles.unitypackage|Assets/Battlehub/UniversalRP Support [RTHandles].unitypackage,Unknown,,25,2/4/2024 21:28,61,36,Editor ExtensionsModeling,UniversalRP Support [RTHandles],Vadim Andriyanov,2021.3.31,4.4.4
1073,0,5,AssetStorePackage,3D/Environments,(UNL) Ultimate Nature Lite,Innerverse Games,(UNL) Ultimate Nature Lite,11/2/2024 8:53,0.3.0.1,,[ac]/Innerverse Games/3D ModelsEnvironments/UNL Ultimate Nature Lite.unitypackage,Unknown,,0,7/12/2025 14:25,31,73,3D ModelsEnvironments,UNL Ultimate Nature Lite,Innerverse Games,2022.3.18,0.3.0.1
